,Mol_Title,ID,Smiles,Active_NotActive,Morgan
677,ZINC00283210,DUD_er_agonist_D_615,NC(=O)c1c(N=Cc2ccco2)sc2c1CCCC2,0,0.07766990291262135
678,ZINC00284075,DUD_er_agonist_D_616,COC(=O)C1=C(C)NC(=O)NC1c1c(O)ccc2ccccc21,0,0.17647058823529413
679,ZINC00284271,DUD_er_agonist_D_617,O=C(Nc1sc2c(c1CO)CCCC2)c1ccccc1,0,0.12871287128712872
680,ZINC00285876,DUD_er_agonist_D_618,Cc1c2c(c(C)n1-c1ccccc1N)c(C)nnc2C,0,0.12121212121212122
681,ZINC00287361,DUD_er_agonist_D_619,CCOC(=O)c1c(N)scc1C1COc2ccccc2O1,0,0.13725490196078433
682,ZINC00287363,DUD_er_agonist_D_620,CCOC(=O)c1c(N)scc1C1COc2ccccc2O1,0,0.13725490196078433
683,ZINC00288555,DUD_er_agonist_D_621,Cc1cc(C)c(C=NNC(=O)c2ccc(O)cc2)c(C)c1,0,0.2391304347826087
684,ZINC00289653,DUD_er_agonist_D_622,Cc1cc(C)n(N=Cc2ccc(F)cc2)c(=O)c1C(N)=O,0,0.15306122448979592
685,ZINC00290540,DUD_er_agonist_D_623,O=C(NN=C1C2CC3CC(C2)CC1C3)c1cccnc1,0,0.06481481481481481
686,ZINC00291349,DUD_er_agonist_D_624,Cc1ccc(Nc2nc(Cl)nc(NC(C)C)n2)cc1,0,0.1595744680851064
687,ZINC00291625,DUD_er_agonist_D_625,O=C(NCCC1=CCCCC1)c1ccccc1[N+](=O)[O-],0,0.1188118811881188
688,ZINC00292702,DUD_er_agonist_D_626,COc1ccc(-n2c(C)c([N+](=O)[O-])c3ccc(O)cc32)cc1,0,0.24468085106382978
689,ZINC00293942,DUD_er_agonist_D_627,Cc1ccsc1C1C(C#N)=C(N)OC2=C1CCCC2,0,0.0784313725490196
690,ZINC00293945,DUD_er_agonist_D_628,Cc1ccsc1C1C(C#N)=C(N)OC2=C1CCCC2,0,0.0784313725490196
691,ZINC00296603,DUD_er_agonist_D_629,CC(C)(C)c1ccc(O)c(N=Cc2ccccc2O)c1,0,0.23333333333333334
692,ZINC00297090,DUD_er_agonist_D_630,Cc1cc(C)c(C=Nc2ccccc2C(N)=O)c(C)c1,0,0.14432989690721648
693,ZINC00297106,DUD_er_agonist_D_631,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0,0.18085106382978725
694,ZINC00297109,DUD_er_agonist_D_632,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0,0.18085106382978725
695,ZINC00297326,DUD_er_agonist_D_633,CC(C)c1ccc(C=Nc2ccccc2C(N)=O)cc1,0,0.2727272727272727
696,ZINC00297328,DUD_er_agonist_D_634,CC(C)c1ccc(C=Nc2ccccc2C(N)=O)cc1,0,0.2727272727272727
697,ZINC00297668,DUD_er_agonist_D_635,Cc1cc(C)c(C=Nc2cccc(C(N)=O)c2)c(C)c1,0,0.14432989690721648
698,ZINC00297690,DUD_er_agonist_D_636,Cc1cc(C)cc(N=Cc2ccc(O)cc2O)c1,0,0.23255813953488372
699,ZINC00300497,DUD_er_agonist_D_637,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccccn1,0,0.06481481481481481
700,ZINC00300577,DUD_er_agonist_D_638,Cc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)c(C)c1,0,0.16494845360824742
701,ZINC00300674,DUD_er_agonist_D_639,CCc1cccc(C)c1NC(=O)c1ccc(C)c([N+](=O)[O-])c1,0,0.1836734693877551
702,ZINC00300945,DUD_er_agonist_D_640,Cc1ccc(NC(=O)C2CC2c2ccccc2)cc1[N+](=O)[O-],0,0.16831683168316833
703,ZINC00300950,DUD_er_agonist_D_641,Cc1ccc(NC(=O)C2CC2c2ccccc2)cc1[N+](=O)[O-],0,0.16831683168316833
704,ZINC00302078,DUD_er_agonist_D_642,Cc1oc2c(C)c(O)ccc2c(=O)c1Oc1ccc(F)cc1,0,0.20618556701030927
705,ZINC00305185,DUD_er_agonist_D_643,CCc1cccc(C)c1NC(=O)c1ccccc1[N+](=O)[O-],0,0.2
706,ZINC00305188,DUD_er_agonist_D_644,Cc1cc(C)cc(NC(=S)NCc2ccco2)c1,0,0.15053763440860216
707,ZINC00305251,DUD_er_agonist_D_645,CC(C)(C)C(O)CSc1nc2ccccc2[nH]1,0,0.15730337078651685
708,ZINC00305251,DUD_er_agonist_D_646,CC(C)(C)C(O)CSc1[nH]c2ccccc2[nH+]1,0,0.15730337078651685
709,ZINC00307652,DUD_er_agonist_D_647,C=CCc1cc2c3ccccc3c(=O)oc2c(C)c1O,0,0.15463917525773196
710,ZINC00309284,DUD_er_agonist_D_648,CC(C)c1ccccc1NC(=O)c1ccccc1N,0,0.2111111111111111
711,ZINC00309912,DUD_er_agonist_D_649,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,0,0.11764705882352941
712,ZINC00310980,DUD_er_agonist_D_650,NC(=O)c1ccccc1NC(=O)CCC1CCCCC1,0,0.0970873786407767
713,ZINC00311200,DUD_er_agonist_D_651,CCc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)cc1,0,0.22580645161290322
714,ZINC00311393,DUD_er_agonist_D_652,Cc1cccc(C)c1NC(=O)c1cccc([N+](=O)[O-])c1C,0,0.16494845360824742
715,ZINC00311467,DUD_er_agonist_D_653,CCc1ccccc1NC(=O)c1ccc([N+](=O)[O-])c(C)c1,0,0.2
716,ZINC00311482,DUD_er_agonist_D_654,Cc1c(C(=O)Nc2ccccc2C(C)C)cccc1[N+](=O)[O-],0,0.1836734693877551
717,ZINC00312965,DUD_er_agonist_D_655,CC1(c2ccccc2NC(=O)c2ccc([N+](=O)[O-])cc2)CC1,0,0.19387755102040816
718,ZINC00313435,DUD_er_agonist_D_656,Cc1cc(N)n2nc(-c3ccc(C(C)(C)C)cc3)cc2n1,0,0.16326530612244897
719,ZINC00314066,DUD_er_agonist_D_657,COc1ccc2c(c1)c(-c1csc(N)n1)c(C)n2C,0,0.12371134020618557
720,ZINC00314940,DUD_er_agonist_D_658,CCc1cc2c(=O)c(-c3ccc(F)cc3)c(C)oc2cc1O,0,0.20618556701030927
721,ZINC00315507,DUD_er_agonist_D_659,CC1=C(Cc2cc3ccc(=O)oc3cc2O)CC(C)(C)CC1,0,0.14705882352941177
722,ZINC00316745,DUD_er_agonist_D_660,O=C(CC1CCCCC1)Nc1nc2ccccc2s1,0,0.09803921568627451
723,ZINC00317099,DUD_er_agonist_D_661,Cc1cc(C)c(C(N)=O)c(Nc2cccc(Br)c2)n1,0,0.1368421052631579
724,ZINC00317852,DUD_er_agonist_D_662,O=c1c2ccccc2[nH]c(=S)n1CCC1=CCCCC1,0,0.12871287128712872
725,ZINC00318172,DUD_er_agonist_D_663,CC(C)(C)c1csc(NC(=O)c2ccccc2O)n1,0,0.16129032258064516
726,ZINC00320812,DUD_er_agonist_D_664,CCOc1ccc(Cc2c(O)nc(SC)[nH]c2=O)cc1,0,0.20430107526881722
727,ZINC00323862,DUD_er_agonist_D_665,N#Cc1c2c(sc1N=Cc1cccc(O)c1)CCCC2,0,0.12871287128712872
728,ZINC00330816,DUD_er_agonist_D_666,Cc1cc(O)c(NC(=O)c2ccccc2Br)cc1C,0,0.17391304347826086
729,ZINC00330819,DUD_er_agonist_D_667,Cc1cc(O)c(NC(=O)c2ccc(Br)cc2)cc1C,0,0.2
730,ZINC00330864,DUD_er_agonist_D_668,Cc1cc(O)c(NC(=O)Cc2ccc(Cl)cc2)cc1C,0,0.20652173913043478
731,ZINC00331447,DUD_er_agonist_D_669,CCOC(=O)c1nc(-c2ccc(C)cc2)c[n+]([O-])c1N,0,0.18085106382978725
732,ZINC00331504,DUD_er_agonist_D_670,N#CC(=Cc1cccs1)C(=O)NC1CCCCCC1,0,0.04716981132075472
733,ZINC00331931,DUD_er_agonist_D_671,Cc1[nH]c2ccccc2c1C=C1C(=O)N(C)C(=S)N(C)C1=O,0,0.11538461538461539
734,ZINC00335546,DUD_er_agonist_D_672,O=C(Nc1cccc2c1CCCC2)c1ccc([N+](=O)[O-])cc1,0,0.16666666666666666
735,ZINC00336226,DUD_er_agonist_D_673,O=C(NN=C1CCCC1)c1cc(-c2ccccc2)n[nH]1,0,0.11650485436893204
736,ZINC00336226,DUD_er_agonist_D_674,O=C(NN=C1CCCC1)c1cc(-c2ccccc2)[nH]n1,0,0.11650485436893204
737,ZINC00336612,DUD_er_agonist_D_675,CCOC(=O)Cn1nc(C)c(-c2ccccc2)c1N,0,0.17204301075268819
738,ZINC00337522,DUD_er_agonist_D_676,CCc1ccc(NC2=CC(=O)CC(c3ccco3)C2)cc1,0,0.20618556701030927
739,ZINC00337860,DUD_er_agonist_D_677,O=C(NN=C1C(=O)Nc2ccccc21)C1CC2CCC1C2,0,0.09345794392523364
740,ZINC00338073,DUD_er_agonist_D_678,O=C(Nc1ccccc1O)c1csc2c1CCCC2,0,0.1326530612244898
741,ZINC00338118,DUD_er_agonist_D_679,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O)c(O)cc1-3,0,0.16981132075471697
742,ZINC00338553,DUD_er_agonist_D_680,CC1(C)OC(C)(C)C(=CNc2ccc(O)cc2)C1=O,0,0.22988505747126436
743,ZINC00339976,DUD_er_agonist_D_681,CCOC(=O)C1=C(C)C(c2ccccc2Cl)NC(=O)N1,0,0.14432989690721648
744,ZINC00339977,DUD_er_agonist_D_682,CCOC(=O)C1=C(C)C(c2ccccc2Cl)NC(=O)N1,0,0.14432989690721648
745,ZINC00339978,DUD_er_agonist_D_683,CCOC(=O)C1=C(C)C(c2ccccc2F)NC(=O)N1,0,0.14432989690721648
746,ZINC00339979,DUD_er_agonist_D_684,CCOC(=O)C1=C(C)C(c2ccccc2F)NC(=O)N1,0,0.14432989690721648
747,ZINC00339980,DUD_er_agonist_D_685,CCOC(=O)C1=C(C)C(c2ccc(F)cc2)NC(=O)N1,0,0.16842105263157894
748,ZINC00339983,DUD_er_agonist_D_686,CCOC(=O)C1=C(C)C(c2ccc(F)cc2)NC(=O)N1,0,0.16842105263157894
749,ZINC00341187,DUD_er_agonist_D_687,CC1CCc2c(sc(N)c2C(=O)Nc2ccccc2)C1,0,0.1188118811881188
750,ZINC00341188,DUD_er_agonist_D_688,CC1CCc2c(sc(N)c2C(=O)Nc2ccccc2)C1,0,0.1188118811881188
751,ZINC00342010,DUD_er_agonist_D_689,CCCC(=O)NC(=S)Nc1ccc(C(=O)OC)cc1,0,0.16129032258064516
752,ZINC00342061,DUD_er_agonist_D_690,CC(=O)c1ccc(NC(=S)NC(=O)CC(C)C)cc1,0,0.15053763440860216
753,ZINC00342644,DUD_er_agonist_D_691,CC(C)(C)c1cc(C(=O)NN=Cc2ccc(F)cc2)[nH]n1,0,0.15151515151515152
754,ZINC00342721,DUD_er_agonist_D_692,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,0,0.16842105263157894
755,ZINC00342723,DUD_er_agonist_D_693,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,0,0.16842105263157894
756,ZINC00344025,DUD_er_agonist_D_694,CC1(C)CC(=O)C(Sc2ccccc2[N+](=O)[O-])=C(O)C1,0,0.14583333333333334
757,ZINC00344025,DUD_er_agonist_D_695,CC1(C)CC(=O)C(Sc2ccccc2[N+](=O)[O-])C(=O)C1,0,0.12244897959183673
758,ZINC00344401,DUD_er_agonist_D_696,CC(C)CC(Br)C(=O)Nc1ccccc1C(N)=O,0,0.14285714285714285
759,ZINC00346288,DUD_er_agonist_D_697,COc1ccc(Sc2ccccc2C(N)=O)c(OC)c1,0,0.17894736842105263
760,ZINC00346712,DUD_er_agonist_D_698,CN(C)c1ccc(-c2nc3cc(N)ccc3n2C)cc1,0,0.20430107526881722
761,ZINC00346712,DUD_er_agonist_D_699,CN(C)c1ccc(-c2[nH+]c3cc(N)ccc3n2C)cc1,0,0.20430107526881722
762,ZINC00347452,DUD_er_agonist_D_700,CC(C)c1ccc2c(c1)C(=O)Cc1cc(N)ccc1S2,0,0.20430107526881722
763,ZINC00349381,DUD_er_agonist_D_701,COc1cccc(C=Nn2c(=O)[nH]c3ccccc32)c1OC,0,0.16666666666666666
764,ZINC00351100,DUD_er_agonist_D_702,Cc1nc2scc(-c3ccc(C(C)C)cc3)c2c(=O)n1N,0,0.2
765,ZINC00354239,DUD_er_agonist_D_703,CC1(C)CC(C)(c2ccc(N)cc2)c2cc(N)ccc21,0,0.20652173913043478
766,ZINC00354622,DUD_er_agonist_D_704,CCOC(=O)C1=C(N)Oc2n[nH]c(C)c2C1c1ccccc1,0,0.14563106796116504
767,ZINC00354625,DUD_er_agonist_D_705,CCOC(=O)C1=C(N)Oc2n[nH]c(C)c2C1c1ccccc1,0,0.14563106796116504
768,ZINC00357998,DUD_er_agonist_D_706,Cc1ccc(C=Nc2sc3c(c2C(N)=O)CCCC3)s1,0,0.08653846153846154
769,ZINC00358181,DUD_er_agonist_D_707,NC(=O)c1c(N=Cc2ccccc2)sc2c1CCCC2,0,0.10679611650485436
770,ZINC00358184,DUD_er_agonist_D_708,NC(=O)c1c(N=Cc2ccccc2)sc2c1CCCC2,0,0.10679611650485436
771,ZINC00360098,DUD_er_agonist_D_709,Nc1ncnc2c1C1(CCCCC1)Cc1ccccc1-2,0,0.10576923076923077
772,ZINC00362700,DUD_er_agonist_D_710,CC(C)(C)c1ccc(C(=O)Nc2ccccc2O)cc1,0,0.24719101123595505
773,ZINC00363836,DUD_er_agonist_D_711,CC(C)(C)c1ccc(C(=O)Nc2cccc(O)c2)cc1,0,0.26136363636363635
774,ZINC00364397,DUD_er_agonist_D_712,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1O,0,0.22826086956521738
775,ZINC00364511,DUD_er_agonist_D_713,CC(C)(C)c1cnc(NC(=O)c2ccccc2O)s1,0,0.16129032258064516
776,ZINC00365219,DUD_er_agonist_D_714,O=C(Oc1ccc2ccc(O)cc2c1)C1CCCCC1,0,0.1875
777,ZINC00365445,DUD_er_agonist_D_715,CCC(C(=O)Nc1ccc(C)c(O)c1)c1ccccc1,0,0.28735632183908044
778,ZINC00365447,DUD_er_agonist_D_716,CCC(C(=O)Nc1ccc(C)c(O)c1)c1ccccc1,0,0.28735632183908044
779,ZINC00366655,DUD_er_agonist_D_717,CC(=O)C1C(c2ccccc2)c2c(C)[nH]nc2CC1(C)O,0,0.14
780,ZINC00367769,DUD_er_agonist_D_718,CCC(C(=O)Nc1cc(C)ccc1O)c1ccccc1,0,0.28735632183908044
781,ZINC00367771,DUD_er_agonist_D_719,CCC(C(=O)Nc1cc(C)ccc1O)c1ccccc1,0,0.28735632183908044
782,ZINC00367848,DUD_er_agonist_D_720,COc1ccc(C(=O)Nc2cc(C)ccc2O)cc1Cl,0,0.1935483870967742
783,ZINC00368040,DUD_er_agonist_D_721,CC(C)COc1ccc(-c2csc(N)n2)cc1,0,0.19540229885057472
784,ZINC00370585,DUD_er_agonist_D_722,O=C(NN=Cc1ccc(O)cc1)C1CCCCC1,0,0.17391304347826086
785,ZINC00370586,DUD_er_agonist_D_723,O=C(NN=Cc1ccc(O)cc1)C1CCCCC1,0,0.17391304347826086
786,ZINC00373926,DUD_er_agonist_D_724,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)cs1,0,0.14
787,ZINC00373968,DUD_er_agonist_D_725,CC(C)c1cc(C(=O)NN=Cc2ccncc2)cs1,0,0.14583333333333334
788,ZINC00373971,DUD_er_agonist_D_726,CC(C)c1cc(C(=O)NN=Cc2cccnc2)cs1,0,0.13402061855670103
789,ZINC00374072,DUD_er_agonist_D_727,Cc1cc(C)cc(Oc2cc(N)cc([N+](=O)[O-])c2)c1,0,0.125
790,ZINC00374472,DUD_er_agonist_D_728,Nc1sc2c(c1C(=O)NCc1cccnc1)CCCC2,0,0.09615384615384616
791,ZINC00374521,DUD_er_agonist_D_729,CCc1c(C)sc(N)c1C(=O)NCc1cccnc1,0,0.14736842105263157
792,ZINC00375044,DUD_er_agonist_D_730,Cc1ccc(C(=O)NC(C)c2ccc3c(c2)OCO3)s1,0,0.18947368421052632
793,ZINC00380387,DUD_er_agonist_D_731,COc1cccc(Nc2nc(C)cc(C)c2C(N)=O)c1,0,0.1326530612244898
794,ZINC00381509,DUD_er_agonist_D_732,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)c(C)o1,0,0.13725490196078433
795,ZINC00381510,DUD_er_agonist_D_733,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)c(C)o1,0,0.13725490196078433
796,ZINC00383790,DUD_er_agonist_D_734,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)c(O)c1,0,0.22826086956521738
797,ZINC00383791,DUD_er_agonist_D_735,Cc1ccc(O)c(NC(=O)c2ccc(C(C)(C)C)cc2)c1,0,0.22826086956521738
798,ZINC00383792,DUD_er_agonist_D_736,Cc1cc(O)ccc1NC(=O)c1ccc(C(C)(C)C)cc1,0,0.25555555555555554
799,ZINC00385818,DUD_er_agonist_D_737,Cc1ccc(C(=O)c2nnc3c(C)ccc(C)c3c2N)cc1,0,0.18181818181818182
800,ZINC00385818,DUD_er_agonist_D_738,Cc1ccc(C(=O)c2n[nH+]c3c(C)ccc(C)c3c2N)cc1,0,0.18181818181818182
801,ZINC00386224,DUD_er_agonist_D_739,CCOC(=O)c1cc(O)n(-c2ccc(Cl)cc2C)n1,0,0.17391304347826086
802,ZINC00386458,DUD_er_agonist_D_740,Cc1cc(C)c(CSc2ncnc3nc[nH]c32)c(C)c1,0,0.10784313725490197
803,ZINC00386528,DUD_er_agonist_D_741,CCc1ccc(NC2Nc3cc(C)nn3S2)cc1,0,0.18681318681318682
804,ZINC00386529,DUD_er_agonist_D_742,CCc1ccc(NC2Nc3cc(C)nn3S2)cc1,0,0.18681318681318682
805,ZINC00386540,DUD_er_agonist_D_743,Cc1cccc(C(=O)c2c[nH]nc2-c2ccc(C)cc2O)c1,0,0.20408163265306123
806,ZINC00386540,DUD_er_agonist_D_744,Cc1cccc(C(=O)c2cn[nH]c2-c2ccc(C)cc2O)c1,0,0.20408163265306123
807,ZINC00387281,DUD_er_agonist_D_745,O=C(Nc1ccc2[nH]c3c(c2c1)CCCC3)c1ccco1,0,0.12380952380952381
808,ZINC00387351,DUD_er_agonist_D_746,Cn1cc[n+](C)c1COc1ccc(C(N)=O)cc1,0,0.17777777777777778
809,ZINC00387810,DUD_er_agonist_D_747,CN(C)C(=O)N1CC(O)(c2ccc3ccccc3c2)C1,0,0.18085106382978725
810,ZINC00387859,DUD_er_agonist_D_748,CC(C)C1CCC(C)c2c(-c3ccccc3O)[nH]nc21,0,0.15463917525773196
811,ZINC00387860,DUD_er_agonist_D_749,CC(C)C1CCC(C)c2c(-c3ccccc3O)[nH]nc21,0,0.15463917525773196
812,ZINC00387861,DUD_er_agonist_D_750,CC(C)C1CCC(C)c2c(-c3ccccc3O)[nH]nc21,0,0.15463917525773196
813,ZINC00387862,DUD_er_agonist_D_751,CC(C)C1CCC(C)c2c(-c3ccccc3O)[nH]nc21,0,0.15463917525773196
814,ZINC00389470,DUD_er_agonist_D_752,COc1ccc(-c2c(N)onc2-c2ccccc2)cc1OC,0,0.1782178217821782
815,ZINC00389943,DUD_er_agonist_D_753,Cc1ccc(O)c(-c2nn(C)c(=O)c3ccccc32)c1,0,0.20430107526881722
816,ZINC00390200,DUD_er_agonist_D_754,C=CCc1c(C)c(C#N)c2nc3ccccc3n2c1O,0,0.14285714285714285
817,ZINC00390200,DUD_er_agonist_D_755,C=CCc1c(C)c(C#N)c2[nH+]c3ccccc3n2c1O,0,0.14285714285714285
818,ZINC00390202,DUD_er_agonist_D_756,C=C(C)Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,0,0.15151515151515152
819,ZINC00390202,DUD_er_agonist_D_757,C=C(C)Cc1c(C)c(C#N)c2[nH+]c3ccccc3n2c1O,0,0.15151515151515152
820,ZINC00390238,DUD_er_agonist_D_758,CCC(C)n1c(N)c(C#N)c2nc3ccccc3nc21,0,0.16666666666666666
821,ZINC00390280,DUD_er_agonist_D_759,Cc1ccccc1-c1c(C)oc2c(C)c(O)ccc2c1=O,0,0.1875
822,ZINC00390350,DUD_er_agonist_D_760,Cc1oc2c(C)c(O)ccc2c(=O)c1Oc1ccccc1F,0,0.18181818181818182
823,ZINC00390467,DUD_er_agonist_D_761,COc1cccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)c1,0,0.11428571428571428
824,ZINC00390822,DUD_er_agonist_D_762,O=C1CCCC2C1CCCC2(O)CCc1ccccc1,0,0.11764705882352941
825,ZINC00392237,DUD_er_agonist_D_763,Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,0,0.13541666666666666
826,ZINC00392507,DUD_er_agonist_D_764,Cc1cccc(C)c1NC(=O)OCc1ccc[n+]([O-])c1,0,0.17894736842105263
827,ZINC00392984,DUD_er_agonist_D_765,Cc1c(C=Cc2cccc(CO)c2C)cccc1CO,0,0.21739130434782608
828,ZINC00393543,DUD_er_agonist_D_766,Cc1ccc(NC(=O)c2ccc(C)c(N)c2)c(C)c1,0,0.17391304347826086
829,ZINC00393907,DUD_er_agonist_D_767,Cc1cc2nc(C(O)c3ccccc3)[nH]c2cc1C,0,0.1956521739130435
830,ZINC00398505,DUD_er_agonist_D_768,CN1C(=O)c2ccc(-c3ccccc3)cc2C1(O)C(C)(C)C,0,0.1958762886597938
831,ZINC00398617,DUD_er_agonist_D_769,COc1cccc(CNc2ccc(C)c(C)c2)c1O,0,0.2111111111111111
832,ZINC00399189,DUD_er_agonist_D_770,COc1ccc(C)cc1NC(=O)Sc1ccc(O)cc1,0,0.28735632183908044
833,ZINC00399905,DUD_er_agonist_D_771,Cc1[nH]c(C(=O)OCc2ccccc2)c(C)c1CCO,0,0.16666666666666666
834,ZINC00400425,DUD_er_agonist_D_772,Cc1ccc(NC(=O)Sc2ccccc2O)cc1C,0,0.2111111111111111
835,ZINC00403003,DUD_er_agonist_D_773,CC12C=Cc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,0,0.0990990990990991
836,ZINC00405331,DUD_er_agonist_D_774,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0,0.1326530612244898
837,ZINC00407239,DUD_er_agonist_D_775,Cc1cc2c(=O)c(Oc3ccc(F)cc3)c(C)oc2cc1O,0,0.18181818181818182
838,ZINC00408148,DUD_er_agonist_D_776,COc1ccc(Oc2c3c(C)n[nH]c3nc3ccccc32)cc1,0,0.1941747572815534
839,ZINC00408148,DUD_er_agonist_D_777,COc1ccc(Oc2c3c(C)[nH]nc3nc3ccccc32)cc1,0,0.1941747572815534
840,ZINC00411147,DUD_er_agonist_D_778,CC(C)Nc1c(-c2ccccc2O)nc2ccc(Cl)cn21,0,0.21052631578947367
841,ZINC00413675,DUD_er_agonist_D_779,CC(C)Nc1c(-c2ccc(O)cc2)nc2ccccn21,0,0.2988505747126437
842,ZINC00413675,DUD_er_agonist_D_780,CC(C)Nc1c(-c2ccc(O)cc2)[nH+]c2ccccn21,0,0.2988505747126437
843,ZINC00413684,DUD_er_agonist_D_781,Cc1cccn2c1nc(-c1ccccc1O)c2NC(C)C,0,0.19791666666666666
844,ZINC00413684,DUD_er_agonist_D_782,Cc1cccn2c(NC(C)C)c(-c3ccccc3O)[nH+]c12,0,0.19791666666666666
845,ZINC00413697,DUD_er_agonist_D_783,Cc1ccn2c(c1)nc(-c1ccccc1O)c2NC(C)C,0,0.19791666666666666
846,ZINC00413697,DUD_er_agonist_D_784,Cc1ccn2c(c1)[nH+]c(-c1ccccc1O)c2NC(C)C,0,0.19791666666666666
847,ZINC00413699,DUD_er_agonist_D_785,Cc1ccn2c(c1)nc(-c1ccc(O)cc1)c2NC(C)C,0,0.2777777777777778
848,ZINC00413699,DUD_er_agonist_D_786,Cc1ccn2c(c1)[nH+]c(-c1ccc(O)cc1)c2NC(C)C,0,0.2777777777777778
849,ZINC00413712,DUD_er_agonist_D_787,Cc1ccc2nc(-c3ccccc3O)c(NC(C)C)n2c1,0,0.21052631578947367
850,ZINC00413712,DUD_er_agonist_D_788,Cc1ccc2[nH+]c(-c3ccccc3O)c(NC(C)C)n2c1,0,0.21052631578947367
851,ZINC00413717,DUD_er_agonist_D_789,CCC(C)(C)Nc1c(-c2ccc(O)cc2)nc2cccc(C)n21,0,0.2903225806451613
852,ZINC00413717,DUD_er_agonist_D_790,CCC(C)(C)Nc1c(-c2ccc(O)cc2)[nH+]c2cccc(C)n21,0,0.2903225806451613
853,ZINC00414588,DUD_er_agonist_D_791,COc1ccccc1C(=O)c1c(N)sc2c1CCC2,0,0.1111111111111111
854,ZINC00415535,DUD_er_agonist_D_792,COc1ccccc1C(=O)c1c(N)sc2c1CCCC2,0,0.10784313725490197
855,ZINC00416281,DUD_er_agonist_D_793,Cc1cccc2nc(-c3ccc(O)cc3)c(NC(C)(C)C)n21,0,0.2717391304347826
856,ZINC00416281,DUD_er_agonist_D_794,Cc1cccc2[nH+]c(-c3ccc(O)cc3)c(NC(C)(C)C)n21,0,0.2717391304347826
857,ZINC00416283,DUD_er_agonist_D_795,Cc1ccn2c(c1)nc(-c1ccc(O)cc1)c2NC(C)(C)C,0,0.25806451612903225
858,ZINC00416283,DUD_er_agonist_D_796,Cc1ccn2c(c1)[nH+]c(-c1ccc(O)cc1)c2NC(C)(C)C,0,0.25806451612903225
859,ZINC00416285,DUD_er_agonist_D_797,Cc1cccn2c1nc(-c1ccccc1O)c2NC(C)(C)C,0,0.18181818181818182
860,ZINC00416285,DUD_er_agonist_D_798,Cc1cccn2c(NC(C)(C)C)c(-c3ccccc3O)[nH+]c12,0,0.18181818181818182
861,ZINC00416286,DUD_er_agonist_D_799,Cc1cccn2c1nc(-c1ccc(O)cc1)c2NC(C)(C)C,0,0.25806451612903225
862,ZINC00416286,DUD_er_agonist_D_800,Cc1cccn2c(NC(C)(C)C)c(-c3ccc(O)cc3)[nH+]c12,0,0.25806451612903225
863,ZINC00416658,DUD_er_agonist_D_801,COc1ccccc1C(=O)c1c(N)sc2c1CCCCC2,0,0.10476190476190476
864,ZINC00417878,DUD_er_agonist_D_802,Oc1ccccc1-c1nc2ccccn2c1NC1CCCC1,0,0.16346153846153846
865,ZINC00417878,DUD_er_agonist_D_803,Oc1ccccc1-c1[nH+]c2ccccn2c1NC1CCCC1,0,0.16346153846153846
866,ZINC00418205,DUD_er_agonist_D_804,CCOc1ccc(Cc2c(N)n3ccsc3nc2=O)cc1,0,0.1836734693877551
867,ZINC00419082,DUD_er_agonist_D_805,CCc1cc2c(s1)NC(=O)CN=C2c1ccccc1C,0,0.15306122448979592
868,ZINC00420811,DUD_er_agonist_D_806,Nc1nc(-c2ccncc2)nc2sc3c(c21)CCCC3,0,0.09523809523809523
869,ZINC00420824,DUD_er_agonist_D_807,COc1ccc(-c2nc3sc4c(c3c(N)n2)CCCC4)cc1,0,0.12149532710280374
870,ZINC00422990,DUD_er_agonist_D_808,O=c1[nH]c2sc3c(c2c(=O)n1Cc1ccccc1)CCCC3,0,0.1111111111111111
871,ZINC00423030,DUD_er_agonist_D_809,Cc1sc2[nH]c(=O)n(CCc3ccccc3)c(=O)c2c1C,0,0.15
872,ZINC00423349,DUD_er_agonist_D_810,COc1cccc(CNc2ccc3c(c2)ncn3C)c1O,0,0.20833333333333334
873,ZINC00424540,DUD_er_agonist_D_811,O=c1c2cccnc2[nH]c(=S)n1CCC1=CCCCC1,0,0.10679611650485436
874,ZINC00427639,DUD_er_agonist_D_812,COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccccc1)C2,0,0.12745098039215685
