,Mol_Title,ID,Smiles,Active_NotActive,Morgan
605,ZINC00246658,DUD_er_agonist_D_543,COC(=NC1CCCCC1)C(O)c1c[nH]c2ccccc21,0,0.12037037037037036
606,ZINC00246668,DUD_er_agonist_D_544,COC(=NC1CCCCC1)C(O)c1c[nH]c2ccccc21,0,0.12037037037037036
607,ZINC00246672,DUD_er_agonist_D_545,COC(=NC1CCCC1)C(O)c1c[nH]c2ccccc21,0,0.12380952380952381
608,ZINC00246737,DUD_er_agonist_D_546,O=C(NN=C1C2CC3CC1CC(O)(C3)C2)c1ccncc1,0,0.08035714285714286
609,ZINC00246743,DUD_er_agonist_D_547,O=C(NN=C1C2CC3CC1CC(O)(C3)C2)c1ccccn1,0,0.07079646017699115
610,ZINC00246756,DUD_er_agonist_D_548,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccc(O)cc1,0,0.12037037037037036
611,ZINC00246898,DUD_er_agonist_D_549,O=C(NN=C1C2CC3CC1CC(Cl)(C3)C2)c1cccnc1,0,0.06140350877192982
612,ZINC00247015,DUD_er_agonist_D_550,Cc1cccc(Nc2nc(Cl)nc(NC(C)C)n2)c1,0,0.15306122448979592
613,ZINC00250221,DUD_er_agonist_D_551,Oc1ccc(Nc2ncnc3sc4c(c32)CCCC4)cc1,0,0.1619047619047619
614,ZINC00250228,DUD_er_agonist_D_552,Oc1cccc(Nc2ncnc3sc4c(c32)CCCC4)c1,0,0.1509433962264151
615,ZINC00250236,DUD_er_agonist_D_553,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)c(C)c1,0,0.17894736842105263
616,ZINC00250259,DUD_er_agonist_D_554,Oc1cccc(Nc2ncnc3sc4c(c32)CCC4)c1,0,0.1553398058252427
617,ZINC00250266,DUD_er_agonist_D_555,Oc1ccc(Nc2ncnc3sc4c(c32)CCC4)cc1,0,0.16666666666666666
618,ZINC00250698,DUD_er_agonist_D_556,O=C(NN=Cc1ccccc1[N+](=O)[O-])C1C2CCCCC21,0,0.07142857142857142
619,ZINC00250997,DUD_er_agonist_D_557,O=C(Nc1ccc2c(c1)CCC2)c1ccc([N+](=O)[O-])cc1,0,0.15384615384615385
620,ZINC00251012,DUD_er_agonist_D_558,O=C(Nc1ccc2c(c1)CCC2)c1cccc([N+](=O)[O-])c1,0,0.1650485436893204
621,ZINC00252220,DUD_er_agonist_D_559,CC1CCCCC1=NNC(=O)CNc1ccc(F)cc1,0,0.125
622,ZINC00257145,DUD_er_agonist_D_560,COc1ccc(NCc2cccc(OC)c2O)cc1Cl,0,0.23404255319148937
623,ZINC00257180,DUD_er_agonist_D_561,O=[N+]([O-])c1ccc(CNc2ccc3c(c2)OCCO3)cc1,0,0.16346153846153846
624,ZINC00257645,DUD_er_agonist_D_562,CC(=NNC(=O)c1cc(C)n[nH]1)c1ccc(F)cc1,0,0.16494845360824742
625,ZINC00257645,DUD_er_agonist_D_563,CC(=NNC(=O)c1cc(C)[nH]n1)c1ccc(F)cc1,0,0.16494845360824742
626,ZINC00257739,DUD_er_agonist_D_564,Cc1cc(C(=O)NN=Cc2cn(C)c3ccccc23)[nH]n1,0,0.15384615384615385
627,ZINC00257868,DUD_er_agonist_D_565,CCOc1ccc2c(c1)C(=NN)c1cc(OCC)ccc1-2,0,0.25
628,ZINC00258382,DUD_er_agonist_D_566,Cc1ccc(C)c(NC(=O)c2ccc(F)c([N+](=O)[O-])c2)c1,0,0.20618556701030927
629,ZINC00258914,DUD_er_agonist_D_567,COC(=O)Nc1ccc2c(c1)Nc1ccccc1CC2,0,0.16831683168316833
630,ZINC00259547,DUD_er_agonist_D_568,COC(=O)c1ccc(Sc2ccc(C)cc2)c(N)c1,0,0.18947368421052632
631,ZINC00261578,DUD_er_agonist_D_569,CSc1ccc(C=NNC(=O)c2ccc(C)nc2)cc1,0,0.15841584158415842
632,ZINC00262378,DUD_er_agonist_D_570,CC(O)c1ccc(Oc2ccc(C(C)O)cc2)cc1,0,0.2696629213483146
633,ZINC00262587,DUD_er_agonist_D_571,CN1C(=O)N(c2cccc3ccccc32)C(C)(O)CC1(C)C,0,0.1650485436893204
634,ZINC00263250,DUD_er_agonist_D_572,COc1ccc(C)cc1NCc1ccc([N+](=O)[O-])cc1,0,0.1958762886597938
635,ZINC00263280,DUD_er_agonist_D_573,COc1cc(CNc2ccccc2)c([N+](=O)[O-])cc1OC,0,0.1782178217821782
636,ZINC00264282,DUD_er_agonist_D_574,Cc1[nH]c2ccccc2c1C=NNC(=O)OC(C)(C)C,0,0.11650485436893204
637,ZINC00264285,DUD_er_agonist_D_575,CC(C)(C)OC(=O)NN=Cc1nc2ccccc2[nH]1,0,0.10784313725490197
638,ZINC00265009,DUD_er_agonist_D_576,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(Cl)cc2)c1C,0,0.16326530612244897
639,ZINC00265241,DUD_er_agonist_D_577,COc1ccccc1NC(=O)c1c(N)sc2c1CCC2,0,0.125
640,ZINC00265802,DUD_er_agonist_D_578,Cc1ccc(C(C)C)c(Oc2cc(N)cc([N+](=O)[O-])c2)c1,0,0.19387755102040816
641,ZINC00265805,DUD_er_agonist_D_579,Nc1cc(Oc2ccc3c(c2)CCC3)cc([N+](=O)[O-])c1,0,0.15841584158415842
642,ZINC00268518,DUD_er_agonist_D_580,Cc1cc(NC(=O)c2ccc(Br)cc2)c(C)cc1O,0,0.25842696629213485
643,ZINC00268704,DUD_er_agonist_D_581,CC12CC(CC(C)(C)C1)N(C(=O)c1ccc(N)cc1)C2,0,0.11650485436893204
644,ZINC00268708,DUD_er_agonist_D_582,CC12CC(CC(C)(C)C1)N(C(=O)c1ccc(N)cc1)C2,0,0.11650485436893204
645,ZINC00269450,DUD_er_agonist_D_583,CCOC(=O)c1cnn(Cc2ccc(Cl)cc2)c1N,0,0.17708333333333334
646,ZINC00269608,DUD_er_agonist_D_584,CC(C)c1ccc(CSc2nnc(N)s2)cc1,0,0.21348314606741572
647,ZINC00270572,DUD_er_agonist_D_585,Cc1ccc(Nc2nc(Cl)nc(NC(C)(C)C)n2)cc1,0,0.15
648,ZINC00271435,DUD_er_agonist_D_586,O=C(NC1CCCCCC1)c1cccc([N+](=O)[O-])c1,0,0.08571428571428572
649,ZINC00271538,DUD_er_agonist_D_587,Cc1ccc(NC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1C,0,0.20618556701030927
650,ZINC00271772,DUD_er_agonist_D_588,O=C(CNc1ccc(F)cc1)NN=C1CCCCC1,0,0.11650485436893204
651,ZINC00271980,DUD_er_agonist_D_589,Cc1cc(C)c(O)c(N=Cc2cc(Br)ccc2O)c1,0,0.25842696629213485
652,ZINC00272213,DUD_er_agonist_D_590,CCc1ccc(NC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1,0,0.20408163265306123
653,ZINC00272299,DUD_er_agonist_D_591,CC(O)(C(=O)NN=C1CCCC1)c1ccccc1,0,0.11
654,ZINC00272602,DUD_er_agonist_D_592,Cc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2C)c1C,0,0.18181818181818182
655,ZINC00272668,DUD_er_agonist_D_593,Cc1cc(C)c(O)c(N=Cc2cc(Cl)ccc2O)c1,0,0.25842696629213485
656,ZINC00272680,DUD_er_agonist_D_594,CCc1cccc(C)c1NC(=O)c1cccc([N+](=O)[O-])c1C,0,0.2
657,ZINC00273511,DUD_er_agonist_D_595,CCC(C)c1c(O)nc(SCc2ccccc2)[nH]c1=O,0,0.22105263157894736
658,ZINC00275194,DUD_er_agonist_D_596,COC(C)(C)c1cc(-c2cccc3ccccc32)nc(N)n1,0,0.18446601941747573
659,ZINC00277992,DUD_er_agonist_D_597,Cc1oc(C)c2c1c(O)cc(-c1ccc(O)cc1)cc2=O,0,0.26881720430107525
660,ZINC00279589,DUD_er_agonist_D_598,COc1ccc(NCc2ccc([N+](=O)[O-])s2)c(OC)c1,0,0.1836734693877551
661,ZINC00279679,DUD_er_agonist_D_599,Cc1cc2nn(-c3ccc(C(C)C)cc3)nc2cc1N,0,0.2608695652173913
662,ZINC00279792,DUD_er_agonist_D_600,CC1=C(C(=O)OC(C)(C)C)C(c2ccc(O)cc2)NC(=O)N1,0,0.16666666666666666
663,ZINC00279800,DUD_er_agonist_D_601,CC1=C(C(=O)OC(C)(C)C)C(c2ccc(O)cc2)NC(=O)N1,0,0.16666666666666666
664,ZINC00279868,DUD_er_agonist_D_602,Cc1ccc(C)c(CNc2ccc3n[nH]cc3c2)c1,0,0.22340425531914893
665,ZINC00280009,DUD_er_agonist_D_603,COc1cccc(CNc2ccc3cn[nH]c3c2)c1OC,0,0.19801980198019803
666,ZINC00280009,DUD_er_agonist_D_604,COc1cccc(CNc2ccc3c[nH]nc3c2)c1OC,0,0.19801980198019803
667,ZINC00280240,DUD_er_agonist_D_605,COc1cc(CNc2ccccc2SC)ccc1O,0,0.25274725274725274
668,ZINC00280313,DUD_er_agonist_D_606,Cc1ccc(C)c(CNc2ccc3c[nH]nc3c2)c1,0,0.22340425531914893
669,ZINC00280320,DUD_er_agonist_D_607,O=[N+]([O-])c1cc2c(cc1CNc1ccc3c(c1)CCC3)OCO2,0,0.14414414414414414
670,ZINC00280330,DUD_er_agonist_D_608,Cc1ccc(CNc2ccc3n[nH]cc3c2)c(C)c1,0,0.22340425531914893
671,ZINC00280652,DUD_er_agonist_D_609,CCOC(=O)c1c(C)n(C)c2c1cc(O)c1ccccc21,0,0.21649484536082475
672,ZINC00282372,DUD_er_agonist_D_610,Cc1ccc(NC(=O)c2c(N)sc3c2CCCCC3)cc1,0,0.14285714285714285
673,ZINC00282386,DUD_er_agonist_D_611,COc1cc(Cc2nc3ccccc3[nH]2)c([N+](=O)[O-])cc1OC,0,0.1792452830188679
674,ZINC00282386,DUD_er_agonist_D_612,COc1cc(Cc2[nH]c3ccccc3[nH+]2)c([N+](=O)[O-])cc1OC,0,0.1792452830188679
675,ZINC00282477,DUD_er_agonist_D_613,O=C(NN=Cc1cccc(O)c1)C1C2CCCCC21,0,0.10576923076923077
676,ZINC00283151,DUD_er_agonist_D_614,Cc1ccc(C)c(NC(=O)c2ccc(F)cc2[N+](=O)[O-])c1,0,0.20618556701030927
677,ZINC00283210,DUD_er_agonist_D_615,NC(=O)c1c(N=Cc2ccco2)sc2c1CCCC2,0,0.08490566037735849
678,ZINC00284075,DUD_er_agonist_D_616,COC(=O)C1=C(C)NC(=O)NC1c1c(O)ccc2ccccc21,0,0.21568627450980393
679,ZINC00284271,DUD_er_agonist_D_617,O=C(Nc1sc2c(c1CO)CCCC2)c1ccccc1,0,0.1346153846153846
680,ZINC00285876,DUD_er_agonist_D_618,Cc1c2c(c(C)n1-c1ccccc1N)c(C)nnc2C,0,0.13861386138613863
681,ZINC00287361,DUD_er_agonist_D_619,CCOC(=O)c1c(N)scc1C1COc2ccccc2O1,0,0.14285714285714285
682,ZINC00287363,DUD_er_agonist_D_620,CCOC(=O)c1c(N)scc1C1COc2ccccc2O1,0,0.14285714285714285
683,ZINC00288555,DUD_er_agonist_D_621,Cc1cc(C)c(C=NNC(=O)c2ccc(O)cc2)c(C)c1,0,0.22916666666666666
684,ZINC00289653,DUD_er_agonist_D_622,Cc1cc(C)n(N=Cc2ccc(F)cc2)c(=O)c1C(N)=O,0,0.18181818181818182
685,ZINC00290540,DUD_er_agonist_D_623,O=C(NN=C1C2CC3CC(C2)CC1C3)c1cccnc1,0,0.0625
686,ZINC00291349,DUD_er_agonist_D_624,Cc1ccc(Nc2nc(Cl)nc(NC(C)C)n2)cc1,0,0.16494845360824742
687,ZINC00291625,DUD_er_agonist_D_625,O=C(NCCC1=CCCCC1)c1ccccc1[N+](=O)[O-],0,0.11428571428571428
688,ZINC00292702,DUD_er_agonist_D_626,COc1ccc(-n2c(C)c([N+](=O)[O-])c3ccc(O)cc32)cc1,0,0.21
689,ZINC00293942,DUD_er_agonist_D_627,Cc1ccsc1C1C(C#N)=C(N)OC2=C1CCCC2,0,0.09615384615384616
690,ZINC00293945,DUD_er_agonist_D_628,Cc1ccsc1C1C(C#N)=C(N)OC2=C1CCCC2,0,0.09615384615384616
691,ZINC00296603,DUD_er_agonist_D_629,CC(C)(C)c1ccc(O)c(N=Cc2ccccc2O)c1,0,0.2777777777777778
692,ZINC00297090,DUD_er_agonist_D_630,Cc1cc(C)c(C=Nc2ccccc2C(N)=O)c(C)c1,0,0.18556701030927836
693,ZINC00297106,DUD_er_agonist_D_631,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0,0.18556701030927836
694,ZINC00297109,DUD_er_agonist_D_632,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0,0.18556701030927836
695,ZINC00297326,DUD_er_agonist_D_633,CC(C)c1ccc(C=Nc2ccccc2C(N)=O)cc1,0,0.20833333333333334
696,ZINC00297328,DUD_er_agonist_D_634,CC(C)c1ccc(C=Nc2ccccc2C(N)=O)cc1,0,0.20833333333333334
697,ZINC00297668,DUD_er_agonist_D_635,Cc1cc(C)c(C=Nc2cccc(C(N)=O)c2)c(C)c1,0,0.18556701030927836
698,ZINC00297690,DUD_er_agonist_D_636,Cc1cc(C)cc(N=Cc2ccc(O)cc2O)c1,0,0.26436781609195403
699,ZINC00300497,DUD_er_agonist_D_637,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccccn1,0,0.0625
700,ZINC00300577,DUD_er_agonist_D_638,Cc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)c(C)c1,0,0.19387755102040816
701,ZINC00300674,DUD_er_agonist_D_639,CCc1cccc(C)c1NC(=O)c1ccc(C)c([N+](=O)[O-])c1,0,0.21212121212121213
702,ZINC00300945,DUD_er_agonist_D_640,Cc1ccc(NC(=O)C2CC2c2ccccc2)cc1[N+](=O)[O-],0,0.1509433962264151
703,ZINC00300950,DUD_er_agonist_D_641,Cc1ccc(NC(=O)C2CC2c2ccccc2)cc1[N+](=O)[O-],0,0.1509433962264151
704,ZINC00302078,DUD_er_agonist_D_642,Cc1oc2c(C)c(O)ccc2c(=O)c1Oc1ccc(F)cc1,0,0.2222222222222222
705,ZINC00305185,DUD_er_agonist_D_643,CCc1cccc(C)c1NC(=O)c1ccccc1[N+](=O)[O-],0,0.1919191919191919
706,ZINC00305188,DUD_er_agonist_D_644,Cc1cc(C)cc(NC(=S)NCc2ccco2)c1,0,0.16842105263157894
707,ZINC00305251,DUD_er_agonist_D_645,CC(C)(C)C(O)CSc1nc2ccccc2[nH]1,0,0.15053763440860216
708,ZINC00305251,DUD_er_agonist_D_646,CC(C)(C)C(O)CSc1[nH]c2ccccc2[nH+]1,0,0.15053763440860216
709,ZINC00307652,DUD_er_agonist_D_647,C=CCc1cc2c3ccccc3c(=O)oc2c(C)c1O,0,0.1836734693877551
710,ZINC00309284,DUD_er_agonist_D_648,CC(C)c1ccccc1NC(=O)c1ccccc1N,0,0.17708333333333334
711,ZINC00309912,DUD_er_agonist_D_649,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,0,0.12380952380952381
712,ZINC00310980,DUD_er_agonist_D_650,NC(=O)c1ccccc1NC(=O)CCC1CCCCC1,0,0.09345794392523364
713,ZINC00311200,DUD_er_agonist_D_651,CCc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)cc1,0,0.1919191919191919
714,ZINC00311393,DUD_er_agonist_D_652,Cc1cccc(C)c1NC(=O)c1cccc([N+](=O)[O-])c1C,0,0.18181818181818182
715,ZINC00311467,DUD_er_agonist_D_653,CCc1ccccc1NC(=O)c1ccc([N+](=O)[O-])c(C)c1,0,0.20408163265306123
716,ZINC00311482,DUD_er_agonist_D_654,Cc1c(C(=O)Nc2ccccc2C(C)C)cccc1[N+](=O)[O-],0,0.17647058823529413
717,ZINC00312965,DUD_er_agonist_D_655,CC1(c2ccccc2NC(=O)c2ccc([N+](=O)[O-])cc2)CC1,0,0.14150943396226415
718,ZINC00313435,DUD_er_agonist_D_656,Cc1cc(N)n2nc(-c3ccc(C(C)(C)C)cc3)cc2n1,0,0.20408163265306123
719,ZINC00314066,DUD_er_agonist_D_657,COc1ccc2c(c1)c(-c1csc(N)n1)c(C)n2C,0,0.15306122448979592
720,ZINC00314940,DUD_er_agonist_D_658,CCc1cc2c(=O)c(-c3ccc(F)cc3)c(C)oc2cc1O,0,0.2604166666666667
721,ZINC00315507,DUD_er_agonist_D_659,CC1=C(Cc2cc3ccc(=O)oc3cc2O)CC(C)(C)CC1,0,0.19801980198019803
722,ZINC00316745,DUD_er_agonist_D_660,O=C(CC1CCCCC1)Nc1nc2ccccc2s1,0,0.09433962264150944
723,ZINC00317099,DUD_er_agonist_D_661,Cc1cc(C)c(C(N)=O)c(Nc2cccc(Br)c2)n1,0,0.17894736842105263
724,ZINC00317852,DUD_er_agonist_D_662,O=c1c2ccccc2[nH]c(=S)n1CCC1=CCCCC1,0,0.1346153846153846
725,ZINC00318172,DUD_er_agonist_D_663,CC(C)(C)c1csc(NC(=O)c2ccccc2O)n1,0,0.16666666666666666
726,ZINC00320812,DUD_er_agonist_D_664,CCOc1ccc(Cc2c(O)nc(SC)[nH]c2=O)cc1,0,0.22105263157894736
727,ZINC00323862,DUD_er_agonist_D_665,N#Cc1c2c(sc1N=Cc1cccc(O)c1)CCCC2,0,0.14563106796116504
728,ZINC00330816,DUD_er_agonist_D_666,Cc1cc(O)c(NC(=O)c2ccccc2Br)cc1C,0,0.23076923076923078
729,ZINC00330819,DUD_er_agonist_D_667,Cc1cc(O)c(NC(=O)c2ccc(Br)cc2)cc1C,0,0.25842696629213485
730,ZINC00330864,DUD_er_agonist_D_668,Cc1cc(O)c(NC(=O)Cc2ccc(Cl)cc2)cc1C,0,0.26373626373626374
731,ZINC00331447,DUD_er_agonist_D_669,CCOC(=O)c1nc(-c2ccc(C)cc2)c[n+]([O-])c1N,0,0.18556701030927836
732,ZINC00331504,DUD_er_agonist_D_670,N#CC(=Cc1cccs1)C(=O)NC1CCCCCC1,0,0.045454545454545456
733,ZINC00331931,DUD_er_agonist_D_671,Cc1[nH]c2ccccc2c1C=C1C(=O)N(C)C(=S)N(C)C1=O,0,0.1320754716981132
734,ZINC00335546,DUD_er_agonist_D_672,O=C(Nc1cccc2c1CCCC2)c1ccc([N+](=O)[O-])cc1,0,0.1388888888888889
735,ZINC00336226,DUD_er_agonist_D_673,O=C(NN=C1CCCC1)c1cc(-c2ccccc2)n[nH]1,0,0.12264150943396226
736,ZINC00336226,DUD_er_agonist_D_674,O=C(NN=C1CCCC1)c1cc(-c2ccccc2)[nH]n1,0,0.12264150943396226
737,ZINC00336612,DUD_er_agonist_D_675,CCOC(=O)Cn1nc(C)c(-c2ccccc2)c1N,0,0.16494845360824742
738,ZINC00337522,DUD_er_agonist_D_676,CCc1ccc(NC2=CC(=O)CC(c3ccco3)C2)cc1,0,0.17475728155339806
739,ZINC00337860,DUD_er_agonist_D_677,O=C(NN=C1C(=O)Nc2ccccc21)C1CC2CCC1C2,0,0.09009009009009009
740,ZINC00338073,DUD_er_agonist_D_678,O=C(Nc1ccccc1O)c1csc2c1CCCC2,0,0.15
741,ZINC00338118,DUD_er_agonist_D_679,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O)c(O)cc1-3,0,0.2549019607843137
742,ZINC00338553,DUD_er_agonist_D_680,CC1(C)OC(C)(C)C(=CNc2ccc(O)cc2)C1=O,0,0.16842105263157894
743,ZINC00339976,DUD_er_agonist_D_681,CCOC(=O)C1=C(C)C(c2ccccc2Cl)NC(=O)N1,0,0.15
744,ZINC00339977,DUD_er_agonist_D_682,CCOC(=O)C1=C(C)C(c2ccccc2Cl)NC(=O)N1,0,0.15
745,ZINC00339978,DUD_er_agonist_D_683,CCOC(=O)C1=C(C)C(c2ccccc2F)NC(=O)N1,0,0.15
746,ZINC00339979,DUD_er_agonist_D_684,CCOC(=O)C1=C(C)C(c2ccccc2F)NC(=O)N1,0,0.15
747,ZINC00339980,DUD_er_agonist_D_685,CCOC(=O)C1=C(C)C(c2ccc(F)cc2)NC(=O)N1,0,0.17346938775510204
748,ZINC00339983,DUD_er_agonist_D_686,CCOC(=O)C1=C(C)C(c2ccc(F)cc2)NC(=O)N1,0,0.17346938775510204
749,ZINC00341187,DUD_er_agonist_D_687,CC1CCc2c(sc(N)c2C(=O)Nc2ccccc2)C1,0,0.125
750,ZINC00341188,DUD_er_agonist_D_688,CC1CCc2c(sc(N)c2C(=O)Nc2ccccc2)C1,0,0.125
751,ZINC00342010,DUD_er_agonist_D_689,CCCC(=O)NC(=S)Nc1ccc(C(=O)OC)cc1,0,0.15463917525773196
752,ZINC00342061,DUD_er_agonist_D_690,CC(=O)c1ccc(NC(=S)NC(=O)CC(C)C)cc1,0,0.14432989690721648
753,ZINC00342644,DUD_er_agonist_D_691,CC(C)(C)c1cc(C(=O)NN=Cc2ccc(F)cc2)[nH]n1,0,0.1568627450980392
754,ZINC00342721,DUD_er_agonist_D_692,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,0,0.18556701030927836
755,ZINC00342723,DUD_er_agonist_D_693,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,0,0.18556701030927836
756,ZINC00344025,DUD_er_agonist_D_694,CC1(C)CC(=O)C(Sc2ccccc2[N+](=O)[O-])=C(O)C1,0,0.15151515151515152
757,ZINC00344025,DUD_er_agonist_D_695,CC1(C)CC(=O)C(Sc2ccccc2[N+](=O)[O-])C(=O)C1,0,0.11764705882352941
758,ZINC00344401,DUD_er_agonist_D_696,CC(C)CC(Br)C(=O)Nc1ccccc1C(N)=O,0,0.1368421052631579
759,ZINC00346288,DUD_er_agonist_D_697,COc1ccc(Sc2ccccc2C(N)=O)c(OC)c1,0,0.1836734693877551
760,ZINC00346712,DUD_er_agonist_D_698,CN(C)c1ccc(-c2nc3cc(N)ccc3n2C)cc1,0,0.1958762886597938
761,ZINC00346712,DUD_er_agonist_D_699,CN(C)c1ccc(-c2[nH+]c3cc(N)ccc3n2C)cc1,0,0.1958762886597938
762,ZINC00347452,DUD_er_agonist_D_700,CC(C)c1ccc2c(c1)C(=O)Cc1cc(N)ccc1S2,0,0.24731182795698925
763,ZINC00349381,DUD_er_agonist_D_701,COc1cccc(C=Nn2c(=O)[nH]c3ccccc32)c1OC,0,0.17142857142857143
764,ZINC00351100,DUD_er_agonist_D_702,Cc1nc2scc(-c3ccc(C(C)C)cc3)c2c(=O)n1N,0,0.21649484536082475
765,ZINC00354239,DUD_er_agonist_D_703,CC1(C)CC(C)(c2ccc(N)cc2)c2cc(N)ccc21,0,0.18556701030927836
766,ZINC00354622,DUD_er_agonist_D_704,CCOC(=O)C1=C(N)Oc2n[nH]c(C)c2C1c1ccccc1,0,0.1619047619047619
767,ZINC00354625,DUD_er_agonist_D_705,CCOC(=O)C1=C(N)Oc2n[nH]c(C)c2C1c1ccccc1,0,0.1619047619047619
768,ZINC00357998,DUD_er_agonist_D_706,Cc1ccc(C=Nc2sc3c(c2C(N)=O)CCCC3)s1,0,0.10377358490566038
769,ZINC00358181,DUD_er_agonist_D_707,NC(=O)c1c(N=Cc2ccccc2)sc2c1CCCC2,0,0.11320754716981132
770,ZINC00358184,DUD_er_agonist_D_708,NC(=O)c1c(N=Cc2ccccc2)sc2c1CCCC2,0,0.11320754716981132
771,ZINC00360098,DUD_er_agonist_D_709,Nc1ncnc2c1C1(CCCCC1)Cc1ccccc1-2,0,0.11214953271028037
772,ZINC00362700,DUD_er_agonist_D_710,CC(C)(C)c1ccc(C(=O)Nc2ccccc2O)cc1,0,0.19791666666666666
773,ZINC00363836,DUD_er_agonist_D_711,CC(C)(C)c1ccc(C(=O)Nc2cccc(O)c2)cc1,0,0.19791666666666666
774,ZINC00364397,DUD_er_agonist_D_712,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1O,0,0.21875
775,ZINC00364511,DUD_er_agonist_D_713,CC(C)(C)c1cnc(NC(=O)c2ccccc2O)s1,0,0.16666666666666666
776,ZINC00365219,DUD_er_agonist_D_714,O=C(Oc1ccc2ccc(O)cc2c1)C1CCCCC1,0,0.18
777,ZINC00365445,DUD_er_agonist_D_715,CCC(C(=O)Nc1ccc(C)c(O)c1)c1ccccc1,0,0.27472527472527475
778,ZINC00365447,DUD_er_agonist_D_716,CCC(C(=O)Nc1ccc(C)c(O)c1)c1ccccc1,0,0.27472527472527475
779,ZINC00366655,DUD_er_agonist_D_717,CC(=O)C1C(c2ccccc2)c2c(C)[nH]nc2CC1(C)O,0,0.1346153846153846
780,ZINC00367769,DUD_er_agonist_D_718,CCC(C(=O)Nc1cc(C)ccc1O)c1ccccc1,0,0.28888888888888886
781,ZINC00367771,DUD_er_agonist_D_719,CCC(C(=O)Nc1cc(C)ccc1O)c1ccccc1,0,0.28888888888888886
782,ZINC00367848,DUD_er_agonist_D_720,COc1ccc(C(=O)Nc2cc(C)ccc2O)cc1Cl,0,0.26373626373626374
783,ZINC00368040,DUD_er_agonist_D_721,CC(C)COc1ccc(-c2csc(N)n2)cc1,0,0.18681318681318682
784,ZINC00370585,DUD_er_agonist_D_722,O=C(NN=Cc1ccc(O)cc1)C1CCCCC1,0,0.12
785,ZINC00370586,DUD_er_agonist_D_723,O=C(NN=Cc1ccc(O)cc1)C1CCCCC1,0,0.12
786,ZINC00373926,DUD_er_agonist_D_724,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)cs1,0,0.14563106796116504
787,ZINC00373968,DUD_er_agonist_D_725,CC(C)c1cc(C(=O)NN=Cc2ccncc2)cs1,0,0.15151515151515152
788,ZINC00373971,DUD_er_agonist_D_726,CC(C)c1cc(C(=O)NN=Cc2cccnc2)cs1,0,0.14
789,ZINC00374072,DUD_er_agonist_D_727,Cc1cc(C)cc(Oc2cc(N)cc([N+](=O)[O-])c2)c1,0,0.16666666666666666
790,ZINC00374472,DUD_er_agonist_D_728,Nc1sc2c(c1C(=O)NCc1cccnc1)CCCC2,0,0.102803738317757
791,ZINC00374521,DUD_er_agonist_D_729,CCc1c(C)sc(N)c1C(=O)NCc1cccnc1,0,0.15306122448979592
792,ZINC00375044,DUD_er_agonist_D_730,Cc1ccc(C(=O)NC(C)c2ccc3c(c2)OCO3)s1,0,0.20618556701030927
793,ZINC00380387,DUD_er_agonist_D_731,COc1cccc(Nc2nc(C)cc(C)c2C(N)=O)c1,0,0.17346938775510204
794,ZINC00381509,DUD_er_agonist_D_732,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)c(C)o1,0,0.1650485436893204
795,ZINC00381510,DUD_er_agonist_D_733,Cc1cc(C(=O)NN=Cc2c[nH]c3ccccc23)c(C)o1,0,0.1650485436893204
796,ZINC00383790,DUD_er_agonist_D_734,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)c(O)c1,0,0.21875
797,ZINC00383791,DUD_er_agonist_D_735,Cc1ccc(O)c(NC(=O)c2ccc(C(C)(C)C)cc2)c1,0,0.23157894736842105
798,ZINC00383792,DUD_er_agonist_D_736,Cc1cc(O)ccc1NC(=O)c1ccc(C(C)(C)C)cc1,0,0.20618556701030927
799,ZINC00385818,DUD_er_agonist_D_737,Cc1ccc(C(=O)c2nnc3c(C)ccc(C)c3c2N)cc1,0,0.17475728155339806
800,ZINC00385818,DUD_er_agonist_D_738,Cc1ccc(C(=O)c2n[nH+]c3c(C)ccc(C)c3c2N)cc1,0,0.17475728155339806
801,ZINC00386224,DUD_er_agonist_D_739,CCOC(=O)c1cc(O)n(-c2ccc(Cl)cc2C)n1,0,0.20430107526881722
802,ZINC00386458,DUD_er_agonist_D_740,Cc1cc(C)c(CSc2ncnc3nc[nH]c32)c(C)c1,0,0.14705882352941177
